timestamp,protocol,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,speed_Bps,speed_MBps
2026-04-26T21:14:20Z,HTTP/2,medium_page.bin,5,200,1576960,0.000162,0.000238,0.002384,0.002419,0.002733,0.004464,353261648,336.896
2026-04-26T21:14:20Z,HTTP/2,medium_page.bin,6,200,1576960,0.000250,0.000295,0.002582,0.002615,0.002969,0.004293,367332867,350.315
2026-04-26T21:14:20Z,HTTP/2,medium_page.bin,7,200,1576960,0.000163,0.000203,0.002384,0.002414,0.002726,0.004549,346660804,330.601
2026-04-26T21:14:20Z,HTTP/2,medium_page.bin,8,200,1576960,0.000194,0.000232,0.002373,0.002403,0.002730,0.004345,362936708,346.123
2026-04-26T21:14:20Z,HTTP/2,medium_page.bin,9,200,1576960,0.000168,0.000207,0.002407,0.002438,0.002775,0.004098,384812103,366.985
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,10,200,1576960,0.000173,0.000211,0.002428,0.002460,0.002809,0.004613,341851289,326.014
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,11,200,1576960,0.000165,0.000201,0.002365,0.002395,0.002712,0.004441,355091195,338.641
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,12,200,1576960,0.000185,0.000222,0.002382,0.002413,0.002733,0.004243,371661560,354.444
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,13,200,1576960,0.000173,0.000210,0.003024,0.003057,0.003391,0.004760,331294117,315.946
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,14,200,1576960,0.000188,0.000235,0.002452,0.002484,0.002810,0.004603,342593960,326.723
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,15,200,1576960,0.000178,0.000217,0.002412,0.002443,0.002768,0.004265,369744431,352.615
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,16,200,1576960,0.000177,0.000217,0.002503,0.002556,0.002926,0.004704,335238095,319.707
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,17,200,1576960,0.000198,0.000251,0.002590,0.002627,0.003040,0.005109,308663143,294.364
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,18,200,1576960,0.000185,0.000239,0.002452,0.002485,0.002860,0.004316,365375347,348.449
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,19,200,1576960,0.000184,0.000227,0.002437,0.002472,0.002820,0.004405,357993189,341.408
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,20,200,1576960,0.000207,0.000254,0.002419,0.002453,0.002784,0.004282,368276506,351.215
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,21,200,1576960,0.000237,0.000311,0.002811,0.002845,0.003216,0.004894,322223130,307.295
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,22,200,1576960,0.000183,0.000229,0.002459,0.002493,0.002888,0.004347,362769726,345.964
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,23,200,1576960,0.000180,0.000223,0.002486,0.002520,0.002867,0.004184,376902485,359.442
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,24,200,1576960,0.000199,0.000245,0.002418,0.002449,0.002770,0.004119,382850206,365.114
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,25,200,1576960,0.000189,0.000233,0.002395,0.002426,0.002766,0.004159,379168069,361.602
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,26,200,1576960,0.000166,0.000209,0.002383,0.002415,0.002771,0.003997,394535901,376.258
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,27,200,1576960,0.000165,0.000201,0.002372,0.002403,0.002774,0.004159,379168069,361.602
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,28,200,1576960,0.000159,0.000199,0.002395,0.002426,0.002754,0.004253,370787679,353.610
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,29,200,1576960,0.000179,0.000218,0.002389,0.002419,0.002788,0.004247,371311514,354.110
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,30,200,1576960,0.000163,0.000200,0.002423,0.002456,0.002817,0.004069,387554681,369.600
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,31,200,1576960,0.000162,0.000200,0.002351,0.002383,0.002707,0.004670,337678800,322.035
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,32,200,1576960,0.000164,0.000206,0.002349,0.002381,0.002772,0.004175,377714970,360.217
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,33,200,1576960,0.000178,0.000219,0.002394,0.002426,0.002783,0.004026,391693989,373.548
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,34,200,1576960,0.000155,0.000191,0.002357,0.002386,0.002697,0.004261,370091527,352.946
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,35,200,1576960,0.000163,0.000199,0.002367,0.002397,0.002730,0.004082,386320431,368.423
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,36,200,1576960,0.000197,0.000233,0.002369,0.002400,0.002710,0.004484,351685994,335.393
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,37,200,1576960,0.000158,0.000207,0.002784,0.002821,0.003200,0.004666,337968281,322.311
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,38,200,1576960,0.000188,0.000230,0.002405,0.002435,0.002736,0.004286,367932804,350.888
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,39,200,1576960,0.000162,0.000201,0.002391,0.002427,0.002751,0.004240,371924528,354.694
2026-04-26T21:14:21Z,HTTP/2,medium_page.bin,40,200,1576960,0.000168,0.000207,0.002378,0.002410,0.002739,0.004545,346965896,330.892
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,1,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,2,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,3,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,4,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,5,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,6,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,7,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,8,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,9,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,10,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,11,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,12,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,13,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,14,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,15,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,16,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,17,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,18,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,19,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,20,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,21,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,22,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,23,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,24,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,25,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,26,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,27,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,28,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,29,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,30,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,31,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,32,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,33,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,34,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,35,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,36,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,37,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,38,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,39,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/3,medium_page.bin,40,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,1,200,2897920,0.000191,0.000244,0.002497,0.002534,0.002916,0.005743,504600383,481.224
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,2,200,2897920,0.000203,0.000258,0.002484,0.002518,0.002918,0.005431,533588657,508.869
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,3,200,2897920,0.000178,0.000221,0.002419,0.002450,0.002803,0.005339,542783292,517.638
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,4,200,2897920,0.000179,0.000222,0.002360,0.002396,0.002742,0.006115,473903515,451.949
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,5,200,2897920,0.000166,0.000207,0.002385,0.002417,0.002763,0.005835,496644387,473.636
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,6,200,2897920,0.000172,0.000216,0.002431,0.002470,0.002877,0.005552,521959654,497.779
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,7,200,2897920,0.000208,0.000248,0.002436,0.002473,0.002858,0.005367,539951555,514.937
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,8,200,2897920,0.000171,0.000215,0.002408,0.002439,0.002871,0.006298,460133375,438.817
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,9,200,2897920,0.000162,0.000202,0.002368,0.002407,0.002759,0.005145,563249757,537.156
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,10,200,2897920,0.000159,0.000205,0.002359,0.002391,0.002722,0.005271,549785619,524.316
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,11,200,2897920,0.000173,0.000213,0.002369,0.002401,0.002766,0.006027,480822963,458.548
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,12,200,2897920,0.000185,0.000230,0.002440,0.002474,0.002840,0.005544,522712842,498.497
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,13,200,2897920,0.000171,0.000209,0.002422,0.002458,0.002793,0.005163,561286073,535.284
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,14,200,2897920,0.000163,0.000199,0.002445,0.002477,0.002796,0.004994,580280336,553.398
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,15,200,2897920,0.000171,0.000225,0.002413,0.002444,0.002786,0.005362,540455054,515.418
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,16,200,2897920,0.000178,0.000216,0.002379,0.002409,0.002768,0.005280,548848484,523.422
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,17,200,2897920,0.000190,0.000235,0.002535,0.002568,0.002963,0.005220,555157088,529.439
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,18,200,2897920,0.000158,0.000211,0.002420,0.002453,0.002823,0.005782,501196817,477.978
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,19,200,2897920,0.000250,0.000291,0.002457,0.002486,0.002796,0.005872,493514986,470.652
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,20,200,2897920,0.000181,0.000220,0.002398,0.002430,0.003680,0.006137,472204660,450.329
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,21,200,2897920,0.000177,0.000219,0.002432,0.002464,0.002799,0.005331,543597824,518.415
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,22,200,2897920,0.000169,0.000209,0.002390,0.002422,0.002776,0.005846,495709887,472.745
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,23,200,2897920,0.000186,0.000228,0.002446,0.002482,0.002824,0.005396,537049666,512.170
2026-04-26T21:14:21Z,HTTP/2,large_page.bin,24,200,2897920,0.000157,0.000195,0.002382,0.002413,0.002754,0.005864,494188267,471.294
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,25,200,2897920,0.000171,0.000211,0.002407,0.002439,0.002786,0.005552,521959654,497.779
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,26,200,2897920,0.000190,0.000235,0.002465,0.002503,0.002931,0.005648,513087818,489.318
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,27,200,2897920,0.000172,0.000217,0.002504,0.002539,0.002993,0.006401,452729261,431.756
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,28,200,2897920,0.000194,0.000235,0.002428,0.002462,0.002921,0.005804,499297036,476.166
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,29,200,2897920,0.000183,0.000230,0.002449,0.002484,0.002889,0.005398,536850685,511.980
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,30,200,2897920,0.000198,0.000237,0.002456,0.002488,0.002852,0.005406,536056233,511.223
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,31,200,2897920,0.000179,0.000217,0.002407,0.002439,0.002760,0.005952,486881720,464.326
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,32,200,2897920,0.000194,0.000233,0.002453,0.002484,0.002863,0.005515,525461468,501.119
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,33,200,2897920,0.000169,0.000213,0.002447,0.002481,0.002834,0.005499,526990361,502.577
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,34,200,2897920,0.000177,0.000218,0.002521,0.002554,0.002967,0.005355,541161531,516.091
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,35,200,2897920,0.000243,0.000285,0.002519,0.002552,0.002923,0.005436,533097866,508.401
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,36,200,2897920,0.000156,0.000192,0.002411,0.002442,0.002795,0.005181,559336035,533.424
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,37,200,2897920,0.000180,0.000221,0.002378,0.002408,0.002769,0.005203,556970978,531.168
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,38,200,2897920,0.000166,0.000205,0.002398,0.002438,0.002800,0.005212,556009209,530.251
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,39,200,2897920,0.000160,0.000203,0.002413,0.002452,0.002878,0.005652,512724699,488.972
2026-04-26T21:14:22Z,HTTP/2,large_page.bin,40,200,2897920,0.000170,0.000207,0.002382,0.002415,0.002759,0.005005,579004995,552.182
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,1,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,2,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,3,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,4,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,5,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,6,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,7,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,8,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,9,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,10,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,11,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,12,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,13,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,14,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,15,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,16,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,17,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,18,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,19,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,20,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,21,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,22,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,23,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,24,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,25,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,26,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,27,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,28,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,29,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,30,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,31,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,32,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,33,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,34,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,35,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,36,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,37,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,38,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,39,0,0,0,0,0,0,0,0,0,0
2026-04-26T21:14:22Z,HTTP/3,large_page.bin,40,0,0,0,0,0,0,0,0,0,0
